DATETIME,QUESTIONNAIRE_TYPE,AGE,ID_NUMERO_TEL,SEXE_MASC,SEXE_FEM,SEXE_COMMENT,HANDICAP,HANDICAP_SOURD,HANDICAP_DEFICIENT_AUDITIF,HANDICAP_AVEUGLE,HANDICAP_DEFICIENT_VISUEL,HANDICAP_MOTEUR,HANDICAP_AUTRE,HANDICAP_AUTRE_COMMENT,LANGUE_COURANTE_1,LANGUE_COURANTE_2,LANGUE_COURANTE_3,LANGUE_COURANTE_4,LANGUE_FREQUENTE_1,LANGUE_FREQUENTE_2,LANGUE_FREQUENTE_3,LANGUE_FREQUENTE_4,LANGUE_MATERNELLE_1,LANGUE_MATERNELLE_2,LANGUE_MATERNELLE_3,LANGUE_MATERNELLE_4,NIVEAU_ETUDE,NIVEAU_SECONDAIRE_CHOIX,NIVEAU_SUPERIEUR_CHOIX,PROFESSION_ADMINISTRATION,PROFESSION_AGRICULTURE_VITICULTURE,PROFESSION_ARTISANAT,PROFESSION_CADRE,PROFESSION_COMMERCE,PROFESSION_ELEVE_ETUDIANT,PROFESSION_EMPLOYE_OUVRIER,PROFESSION_ENSEIGNEMENT,PROFESSION_METIERS_SANTE,PROFESSION_METIERS_SPECTACLE,PROFESSION_PROFESSION_LIBERALE,PROFESSION_RETRAITE,PROFESSION_SANS_ACTIVITE_PROFESSIONNELLE,PROFESSION_METIER_AUTRE,PROFESSION_ENSEIGNEMENT_CHOIX,PROFESSION_METIER_AUTRE_COMMENT,CODE_POSTAL,DUREE_VIE_DPT,TYPE_TELEPHONE,TYPE_TELEPHONE_AUTRE_COMMENT,ABONNEMENT_ILLIMITE,TEMPS_UTILISATION_SMS,ENVOI_SMS_SEMAINE,RECEPTION_SMS_SEMAINE,UTILISATION_T9,DESTINATAIRE_AMIS,DESTINATAIRE_COLLEGUES,DESTINATAIRE_FAMILLE,DESTINATAIRE_COMPAGNON,DESTINATAIRE_CONCOURS,DESTINATAIRE_AUTRE,DESTINATAIRE_AUTRE_COMMENT,REDACTION_SMS,UTILISATION_CHAT,UTILISATION_FORUM,UTILISATION_COURRIER_ELECTRONIQUE,UTILISATION_RESEAUX_SOCIAUX,UTILISATION_AUTRE,UTILISATION_AUTRE_COMMENT,RAISON_REDAC_SMS_PRIX,RAISON_REDAC_SMS_DERANGER,RAISON_REDAC_SMS_ALLER_VITE,RAISON_REDAC_SMS_AIME_PAS_TELEPHONER,RAISON_REDAC_SMS_AUTRE,RAISON_REDAC_SMS_AUTRE_COMMENT,RAISON_ECRITURE_SMS_RAPIDE,RAISON_ECRITURE_SMS_JOUER_LANGUE,RAISON_ECRITURE_SMS_COMPLICITE,RAISON_ECRITURE_SMS_AUTRE,RAISON_ECRITURE_SMS_AUTRE_COMMENT,APPORT_ECRITURE_SMS,AVENIR_SMS,CODE_MIXING,LANGUE_MIXING_1,LANGUE_MIXING_2,LANGUE_MIXING_3,LANGUE_MIXING_4,CODE_SWITCHING,LANGUE_SWITCHING_1,LANGUE_SWITCHING_2,LANGUE_SWITCHING_3,LANGUE_SWITCHING_4,COMPREHENSION_ECRITURE_SMS,SOUVENIR_SMS,DUREE_LECTURE,DUREE_LECTURE_REEL,TYPE_LECTURE_JOURNAL,TYPE_LECTURE_BD,TYPE_LECTURE_WEB,TYPE_LECTURE_LIVRES,TYPE_LECTURE_AUTRE,TYPE_LECTURE_AUTRE_COMMENT,ECRITURE_PAPIER,TYPE_ECRITURE_COURSES,TYPE_ECRITURE_COURRIER,TYPE_ECRITURE_JOURNAL,TYPE_ECRITURE_PETITS_MOTS,TYPE_ECRITURE_NOTES_PRO,TYPE_ECRITURE_AUTRE,TYPE_ECRITURE_AUTRE_COMMENT,ECRITURE_FREQ
2011-09-19 14:41:43,consentement+questionnaire,42,160,1,,,0,0,0,0,0,0,0,,spa,,,,eng,,,,fre,,,,niveau_secondaire,cap_bep,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,30000,28,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,5,4,1,1,0,0,,redaction_melange,jamais,rarement,rarement,parfois,,,1,0,0,0,0,,1,0,0,0,,RAPIDITEE,OUI parceque c est pratique rapide est economique,non,,,,,non,,,,,oui_mais,pas_opinion,2.0952380952380953,1,1,0,1,0,0,,oui,1,1,0,1,1,0,,souvent
2011-09-19 14:45:20,consentement+questionnaire,19,482,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_superieur,,bac,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34090,11,classique,,oui,3 a 5,50 a 100,50 a 100,oui,5,0,5,6,1,0,,redaction_ortho_standard,rarement,parfois,tres_souvent,souvent,,,0,1,1,1,0,,0,0,0,0,,L'orthographe et la grammaire française disparaissent malheureusement...,"Oui, beaucoup de personnes préfèrent vraiment les sms aux appels, et dans certaines situations c'est mieux d'utiliser les sms, par exemple dans un transport en commun: un sms ne fait pas de bruit et personne ne peut savoir ce qu'on raconte.",non,,,,,non,,,,,oui_mais,francais_standard,4.190476190476191,3,1,0,1,1,0,,oui,1,0,0,1,1,0,,tres_souvent
2011-09-19 14:44:50,consentement+questionnaire,52,414,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,34590,13,iphone,,oui,3 a 5,20 a 50,20 a 50,non,5,5,5,5,0,0,,redaction_melange,rarement,jamais,tres_souvent,souvent,,,0,1,1,1,0,,1,0,0,0,,"aïe ... achève la discipline de l'orthographe !!
... mais ! fais gagner du tps !!","oui mais plutôt des SMS à écriture ""vocale""",oui,fre,eng,,,non,,,,,oui_mais,pas_opinion,4.190476190476191,3,1,0,1,1,1,doc professionnelle,oui,1,1,0,1,1,0,,souvent
2011-09-19 14:53:50,consentement+questionnaire,42,428,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,34310,,iphone,,oui,plus de 5,5 a 10,5 a 10,oui,1,2,6,0,0,0,,redaction_melange,jamais,jamais,parfois,souvent,,,1,1,1,0,0,,1,0,0,0,,communication rapide,"oui car ils peuvent éviter des communications inutiles, ils sont rapides et économiques",non,,,,,non,,,,,oui_mais,pas_opinion,2.0952380952380953,1,1,0,1,0,1,dossiers médicaux,oui,1,1,0,1,0,0,,parfois
2011-09-19 14:48:42,consentement+questionnaire,32,36,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,13560,,iphone,,oui,plus de 5,5 a 10,5 a 10,oui,3,1,4,6,1,0,,redaction_melange,jamais,jamais,souvent,rarement,,,1,0,1,0,0,,1,0,0,0,,L’écriture sms est plutôt Handicapente pour conserver une bonne orthographe qui pour moi est déjà très bancale ... je m'enfonce !!,"Oui, car pratique, consi, droit au but, tout ce dit en quelques mots",oui,fre,eng,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,0,0,1,0,1,"article scientifique, publication, ...",oui,1,0,0,1,1,0,,souvent
2011-09-19 15:04:16,consentement+questionnaire,35,25,1,,,0,0,0,0,0,0,0,,fre,eng,ger,,fre,eng,ger,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,34070,8,iphone,,oui,plus de 5,20 a 50,20 a 50,non,6,1,3,6,0,0,,redaction_soit_soit,souvent,parfois,tres_souvent,souvent,,,1,1,0,0,0,,1,0,0,0,,"avantages : rapidité et interéactivité, discrétion, envoi groupé en liste, conservation d'une discussion.
inconvénients : l'écriture en langage sms parfois incompréhensible et pouvant provoquer des quiproquos, sms publicitaires en pleine nuit, langage impersonnel...",oui le sms restera dans la forme de communication future. c'est par sa rapidité et sa simplicité que cela perdurera,oui,fre,eng,,,oui,fre,eng,ger,,oui_mais,francais_standard,5.238095238095238,4,1,0,1,0,0,,oui,0,0,0,0,1,0,,souvent
2011-09-19 15:11:19,consentement+questionnaire,28,457,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,34170,3,classique,,oui,plus de 5,20 a 50,20 a 50,oui,4,3,6,5,0,0,,redaction_ortho_standard,jamais,rarement,tres_souvent,tres_souvent,,,1,1,1,0,0,,0,0,0,0,,"Rapide, évite les discussions longues.
Inconvénient: on n'est pas toujours sur d'etre bien compris",oui ils commencent juste a etre utilisés dans les écoles ça devrait se développer car les gens sont toujours joignables sur leur portable. De plus le courrier et le telephone fixe ne sons plus fiable.,non,,,,,non,,,,,oui,pas_opinion,3.142857142857143,2,1,0,1,1,0,,oui,1,1,0,0,1,0,,tres_souvent
2011-09-19 15:14:48,consentement+questionnaire,21,433,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,77610,,iphone,,oui,plus de 5,50 a 100,50 a 100,oui,5,3,4,6,1,0,,redaction_melange,jamais,parfois,souvent,tres_souvent,,,1,0,1,0,0,,1,0,0,0,,"Avantages : La rapidité
Inconvénients : Si on écrit qu'en langage sms on finit par faire des fautes dans les cours, copie, lettres etc.
La lecture d'un sms écrit en langage sms (pas de français standard) est plus longue, il faut déchiffrer parfois. ","Oui, c'est un moyen de communication très rapide avec lequel on est pratiquement certain d'avoir une réponse dans les minutes qui suivent, en général.",oui,fre,eng,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,oui,0,0,0,1,1,0,,tres_souvent
2011-09-19 15:37:58,consentement+questionnaire,28,253,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,travail social,34970,6,iphone,,oui,plus de 5,5 a 10,5 a 10,oui,6,4,3,5,0,0,,redaction_ortho_standard,souvent,jamais,parfois,rarement,,,1,1,1,0,0,,1,0,0,0,,"elle permet d'écrire rapidement en situation ""d'urgence"".
par contre, l'orthographe se perd et ca me dérange.
Je ne souhaite pas que mon enfant s'habitue à cette écriture et dans ce sens je suis vigilante à respecter les règles d'orthographe.","OUI,
rapides, efficaces, ils permettent d'avoir des réponses rapides, claires, sans avoir à téléphoner, et donc en perdant moins de temps.",oui,fre,eng,,,non,,,,,oui,francais_standard,4.190476190476191,3,1,0,1,1,1,"magazines, documents professionnels",oui,1,1,0,0,1,0,,tres_souvent
2011-09-19 16:00:21,consentement+questionnaire,18,316,1,,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,30140,3,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,6,0,2,0,0,0,,redaction_melange,tres_souvent,parfois,rarement,souvent,,,0,1,1,0,0,,0,0,0,1,Pour des mots que le T9 ne connais pas,"Trop long, pénible","Oui, c'est pratique pour communiquer discrètement (réunion, salle d'attente du médecin etc...) et ça permet d'être sûr de joindre la personne.",non,,,,,oui,fre,eng,,,oui,francais_standard,6.285714285714286,5,1,0,1,0,0,,oui,0,0,0,0,1,0,,parfois
2011-09-19 16:11:49,consentement+questionnaire,24,100,,1,,0,0,0,0,0,0,0,,fre,eng,spa,,fre,eng,spa,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,34000,6,blackberry,,oui,plus de 5,5 a 10,5 a 10,non,4,0,5,5,0,0,,redaction_formel_informel,souvent,rarement,souvent,jamais,,,1,0,0,1,0,,1,0,0,0,,"une perte de l'orthographe pour les jeunes générations
la rapidité : pas besoin de longue conversation avant de se lancer dans le vrai sujet","oui, les gens vivent de plus en plus dans un monde numérique où est dématérialisé. Les sms, tout comme facebook et les différents chats en sont l'exemple type : les gens préfèrent des échanges écrits où il est plus facile de trouver les bons mots ou de prendre son temps, mais où il est possible de garder des traces également.",non,,,,,oui,eng,fre,spa,,oui,pas_opinion,3.142857142857143,2,1,0,1,1,0,,oui,1,0,0,0,1,0,,rarement
2011-09-19 16:17:14,consentement+questionnaire,24,42,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,30220,,iphone,,oui,plus de 5,20 a 50,20 a 50,non,6,3,4,6,1,0,,redaction_formel_informel,jamais,souvent,tres_souvent,tres_souvent,,,1,0,1,0,0,,1,0,0,0,,"Avantage : Rapide
Inconvénient : Perte de la langue française ","Oui , impossible d'arrêter les sms c'est devenue un mode de communication a part entière ",oui,fre,spa,ara_d,eng,non,,,,,oui,francais_standard,3.142857142857143,2,1,0,1,0,0,,oui,1,1,0,1,0,0,,souvent
2011-09-19 16:19:00,consentement+questionnaire,21,92,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34200,,classique,,oui,plus de 5,10 a 20,10 a 20,non,3,1,5,5,0,0,,redaction_ortho_standard,jamais,jamais,parfois,jamais,,,1,1,1,0,0,,1,0,0,0,,"avantages : rapidité, simplicité
inconvénients : relation virtuelle",Biensûr que les SMS seront encore utilent bien que les réseaux prennet énormément de plce tel que Facebook où l'on peut envoyé des messgages en privé,non,,,,,non,,,,,oui,francais_standard,2.0952380952380953,1,1,0,1,0,0,,non,0,0,0,0,0,0,,
2011-09-19 16:49:27,consentement+questionnaire,25,140,1,,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_superieur,,bac_4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,45110,,classique,,oui,plus de 5,10 a 20,10 a 20,non,6,2,3,0,0,0,,redaction_soit_soit,jamais,jamais,tres_souvent,parfois,,,0,1,1,0,0,,1,0,0,0,,,,oui,fre,eng,,,oui,fre,eng,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,non,0,0,0,0,0,0,,
2011-09-19 17:13:12,consentement+questionnaire,43,41,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,30900,,iphone,,oui,plus de 5,50 a 100,50 a 100,oui,6,6,5,4,2,5,travail,redaction_soit_soit,jamais,parfois,parfois,souvent,,,1,1,1,0,0,,1,0,1,0,,,,non,,,,,non,,,,,oui_mais,francais_standard,2.0952380952380953,1,1,0,1,1,0,,oui,1,0,0,0,0,0,,souvent
2011-09-19 17:24:42,consentement+questionnaire,19,198,,1,,0,0,0,0,0,0,0,,fre,por,ara_d,spa,fre,,,,por,,,,niveau_superieur,,bac,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,48000,18,iphone,,oui,plus de 5,20 a 50,10 a 20,non,3,2,1,5,0,0,,redaction_soit_soit,jamais,jamais,souvent,jamais,,,1,1,1,1,0,,1,1,1,0,,C'est beaucoup plus rapide et j'utilise des mots que seul mes amis peuvent comprendre,"oui je pense car ça reste un moyen pas cher , rapide et jeune",oui,ara_d,fre,,,oui,ara_d,fre,,,oui,pas_opinion,4.190476190476191,3,1,0,1,0,0,,non,0,0,0,0,0,0,,
2011-09-19 17:37:50,consentement+questionnaire,30,150,,1,,0,0,0,0,0,0,0,,fre,eng,spa,ita,fre,eng,ita,spa,fre,ita,,,niveau_secondaire,lycee,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,30000,2,classique,,oui,3 a 5,10 a 20,10 a 20,non,4,1,6,5,0,0,,redaction_melange,jamais,rarement,souvent,souvent,,,1,1,1,0,0,,1,0,0,0,,"Avantages : la rapidité, le fait de pouvoir communiquer en silence, de pouvoir travailler son message avant de l'envoyer, de ne pas déranger (le message peut être lu plus tard)
Inconvénients : La difficulté de se faire comprendre, parfois. Le fait que les réseaux sont aléatoires. ","Je ne sais pas pour les autres mais, en ce qui me concerne, je continuerai à les utiliser pour communiquer instantanément, rapidement et de façon discrète avec mes proches. ",non,,,,,oui,fre,eng,spa,ita,oui_mais,francais_standard,5.238095238095238,4,1,0,0,1,0,,oui,1,1,0,0,1,0,,tres_souvent
2011-09-19 17:41:16,consentement+questionnaire,23,48,,1,,0,0,0,0,0,0,0,,spa,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34000,,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,6,4,5,0,0,0,,redaction_melange,jamais,jamais,souvent,tres_souvent,,,0,0,1,0,0,,1,0,0,0,,"Avantages: cela nous prend moins de temps, pas d'obligation de réponse immédiate
Inconvénients: pas d'échange physique, quelques incompréhensions suivant comment est lu le sms",Oui,non,,,,,non,,,,,oui_mais,francais_standard,1.0476190476190476,0.5,1,0,0,1,0,,oui,0,0,0,0,1,0,,souvent
2011-09-19 17:29:32,consentement+questionnaire,26,74,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,34420,,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,5,3,4,6,0,0,,redaction_ortho_standard,jamais,jamais,rarement,parfois,,,1,1,0,1,0,,0,0,0,0,,,,non,,,,,non,,,,,oui_mais,francais_standard,8.380952380952381,7,0,0,1,0,1,mes dossiers au traval,non,0,0,0,0,0,0,,
2011-09-19 17:49:40,consentement+questionnaire,33,262,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,34110,,iphone,,oui,plus de 5,plus de 100,plus de 100,oui,6,2,2,0,0,0,,redaction_melange,jamais,jamais,rarement,souvent,,,1,0,1,0,0,,1,0,1,0,,difficile à lire quand on ne la pratique pas,"oui et de plus en plus . c'est plus simple , plus rapide . on peux faire des envois groupés .
il est parfois plus facile d'écrire les choses plutôt que de les dire .",non,,,,,non,,,,,oui_mais,pas_opinion,2.0952380952380953,1,0,0,0,1,0,,non,0,0,0,0,0,0,,
2011-09-19 18:10:51,consentement+questionnaire,28,392,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,34000,26,iphone,,oui,plus de 5,5 a 10,5 a 10,non,4,2,3,6,1,0,,redaction_melange,parfois,jamais,souvent,tres_souvent,,,0,1,0,0,0,,1,0,0,0,,Celà fait faire enormement de fautes d'orthographe surtout pour les plus jeunes...,Oui les gens veulent du rapide et efficace plutot que de faire de belles phrases,non,,,,,non,,,,,oui_mais,francais_standard,2.0952380952380953,1,1,0,1,1,0,,oui,0,0,0,0,1,0,,souvent
2011-09-19 18:19:44,consentement+questionnaire,23,310,1,,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,75005,,iphone,,oui,plus de 5,50 a 100,20 a 50,oui,6,0,3,0,0,0,,redaction_ortho_standard,parfois,rarement,souvent,tres_souvent,,,0,1,1,0,0,,0,0,0,0,,"Pour ma part, je déteste l'écriture SMS. Cela ne prends pas du tout moins de temps à la rédaction, et cela prends plus de temps à la lecture !! Les gens qui écrivent en SMS sont souvent mauvais en orthographes, et donc incapables d'écrire correctement un texto en français.","OUI bien sur ! C'est le moyen le plus discret et le plus rapide pour communiquer. Que l'on soit au travail, en réunion, en classe, pendant un diner etc. il est toujours possible de répondre et de communiquer alors qu'il est impossible de téléphoner dans tous ces cas là.",oui,fre,eng,,,non,,,,,oui_mais,francais_standard,7.333333333333333,6,1,0,1,1,1,Partitions de musique,oui,0,0,0,1,0,1,Composition sur partitions de musique,souvent
2011-09-19 18:33:55,consentement+questionnaire,25,294,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,maternelle_primaire,,34090,7,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,6,3,4,5,0,0,,redaction_melange,parfois,jamais,souvent,souvent,,,0,1,1,0,0,,1,0,0,0,,,,oui,eng,fre,,,non,,,,,oui_mais,pas_opinion,4.190476190476191,3,1,0,1,1,0,,oui,1,1,0,0,1,0,,souvent
2011-09-19 18:31:25,consentement+questionnaire,19,46,,1,,0,0,0,0,0,0,0,,fre,spa,,,fre,,,,fre,,,,niveau_superieur,,bac,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34570,6,iphone,,oui,plus de 5,50 a 100,50 a 100,non,4,2,6,6,0,0,,redaction_melange,rarement,jamais,parfois,parfois,,,1,1,0,0,0,,1,0,1,0,,Cela va plus vite mais fait perdre l'orthographe de la langue française ,Oui.Pour le coté rapide et pratique lorsque par exemple je me retrouve en réunion ou en cours et que je ne peux pas me permettre de telephoner...Ou que la personne a contacter est au travail...Hi ! Hi ! Hi!,non,,,,,non,,,,,oui,francais_standard,5.238095238095238,4,1,0,1,1,0,,oui,1,1,0,0,1,0,,souvent
2011-09-19 18:52:12,consentement+questionnaire,21,131,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,75018,,iphone,,oui,plus de 5,plus de 100,20 a 50,non,3,0,1,6,0,0,,redaction_ortho_standard,jamais,jamais,parfois,souvent,,,1,0,0,0,0,,1,0,0,0,,"Acquérir de mauvaises habitudes, malmener le française.",Oui.,non,,,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,oui,0,0,0,0,1,0,,souvent
2011-09-19 19:10:04,consentement+questionnaire,21,440,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34090,3,blackberry,,oui,plus de 5,plus de 100,plus de 100,non,5,2,4,6,0,0,,redaction_melange,rarement,parfois,souvent,tres_souvent,,,1,0,1,0,0,,1,0,0,0,,"L'écriture SMS permet la rapidité lors de l'écriture d'un message et évite parfois de réfléchir à l'orthographe d'un mot ou à la conjugaison d'un verbe. Cela permet aussi de communiquer de façon confidentielle, nous ne sommes pas forcés de parler à haute voix en public par exemple.
Cependant, la lecture de cette écriture n'est pas toujours simple, certaines personnes utilisent des abrégés particuliers et cela a également pour conséquence de nous induire en erreur lorsque nous devons écrire correctement (fautes d'orthographe, oubli...)","Oui je ne pense pas que les SMS disparaîtrons ou deviendrons inutiles. Cela est rapide, permet de communiquer sans pour autant devoir parler en public, il y a une notion de confidentialité qui apparaît.",oui,eng,spa,ara_c,,non,,,,,oui_mais,francais_standard,2.0952380952380953,1,1,0,1,1,0,,oui,1,0,0,1,1,0,,tres_souvent
2011-09-19 19:14:25,consentement+questionnaire,20,388,,1,,0,0,0,0,0,0,0,,fre,ita,eng,,ita,fre,,,fre,,,,niveau_superieur,,bac,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,34200,,blackberry,,oui,3 a 5,20 a 50,10 a 20,non,5,0,4,6,6,0,,redaction_ortho_standard,jamais,jamais,rarement,parfois,,,0,0,0,1,0,,0,0,0,0,,"Faute d'orthographe en français, plus rapide",oui,non,,,,,non,,,,,oui,francais_standard,1.0476190476190477,0.5,1,0,1,0,0,,oui,0,0,0,0,1,0,,parfois
2011-09-19 19:23:32,consentement+questionnaire,28,137,1,,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,34070,3,iphone,,oui,plus de 5,plus de 100,50 a 100,non,6,2,5,6,0,0,,redaction_melange,tres_souvent,rarement,tres_souvent,tres_souvent,,,0,0,1,0,0,,1,0,0,0,,de pouvoir répondre plus facilement lorsque l'on est en réunion ou lieu de travail,oui,oui,eng,fre,,,oui,eng,fre,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,non,0,0,0,0,0,0,,
2011-09-19 19:58:22,consentement+questionnaire,24,227,,1,,0,0,0,0,0,0,0,,fre,,,,eng,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,75008,,iphone,,oui,plus de 5,50 a 100,20 a 50,oui,5,0,4,6,0,0,,redaction_soit_soit,parfois,jamais,souvent,tres_souvent,,,1,1,1,1,0,,1,0,0,0,,"avantages: rapide, concis, instantané, discret
inconvenient: peut causer des problèmes de compréhension","oui et même de plus en je pense, on finira surement par moins téléphoner et communiquer par sms ou via des messages sur les réseaux sociaux",oui,eng,fre,ger,,non,,,,,oui_mais,pas_opinion,5.238095238095238,4,0,0,1,1,0,,oui,0,0,0,0,1,0,,rarement
2011-09-19 20:35:54,consentement+questionnaire,33,380,1,,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,34070,,iphone,,oui,plus de 5,10 a 20,10 a 20,non,6,3,2,6,0,0,,redaction_soit_soit,jamais,jamais,souvent,parfois,,,0,0,1,0,0,,1,0,0,0,,"Avantages: cela va beaucoup plus vite qu'une conversation lorsqu'on veut juste une indication ou une question rapide.
L'inconvénient: On n'a pas l'intonnation de la voix dans le SMS.",Oui je pense car nous sommes dasn un monde où le temps est important et je pense que les SMS font gagner du temps.,non,,,,,non,,,,,oui,francais_standard,3.142857142857143,2,0,0,1,1,0,,oui,0,0,0,0,1,0,,parfois
2011-09-19 20:46:36,consentement+questionnaire,28,354,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,assistante service client,30250,,iphone,,oui,plus de 5,20 a 50,20 a 50,non,6,1,3,6,0,0,,redaction_melange,rarement,jamais,parfois,souvent,,,1,1,1,0,0,,1,0,0,0,,cela peut être mal interprété mais très pratique pour la discretion...,"oui, c'est bien ancré...dur que ça n'existe plus",non,,,,,non,,,,,oui_mais,pas_opinion,8.380952380952381,7,1,0,1,0,1,document de travail,oui,1,0,0,0,1,0,,souvent
2011-09-19 21:06:00,consentement+questionnaire,17,9,,1,,0,0,0,0,0,0,0,,fre,,,,fre,eng,spa,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34490,,iphone,,oui,plus de 5,plus de 100,plus de 100,oui,6,3,5,0,4,0,,redaction_ortho_standard,tres_souvent,rarement,tres_souvent,tres_souvent,,,1,1,1,1,0,,1,0,0,0,,ça gache la langue française.,"ils le seront toujours, c'est le moyen le plus pratique de communiquer partout !",oui,eng,spa,fre,,non,,,,,oui_mais,francais_standard,8.380952380952381,7,1,0,1,1,0,,oui,0,1,0,1,1,0,,tres_souvent
2011-09-19 21:02:30,consentement+questionnaire,13,126,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,college,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,12390,,classique,,oui,moins de 1,50 a 100,20 a 50,oui,6,0,1,0,0,0,,redaction_soit_soit,jamais,jamais,jamais,jamais,,,1,0,0,0,0,,1,1,1,0,,"en général je suis plus instinctive en écrivant un SMS plutôt qu'au téléphone
",oui car pour les futurs nostalgiques les SMS seront toujours utilisés tout comme ceux qui lisent et liront toujours le journal plutôt que sur ordinateur,non,,,,,non,,,,,oui,pas_opinion,4.190476190476191,3,0,1,1,1,0,,oui,0,0,0,0,1,0,,souvent
